   1.1000000000000001        0.0000000000000000        0.0000000000000000     
   1.3000000000000000       0.92829064002286721       0.11258362168945091     
   1.5000000000000000        1.1848343915897437       0.33630149528511133     
   1.7000000000000000        1.0669491597015766       0.47659811250082607     
   1.9000000000000001        1.0501361718792035       0.54017541034961303     
   2.1000000000000001        1.1689147365019541       0.63555488220845202     
   2.3000000000000003        1.4825725144775173       0.76983585799901721     
   2.5000000000000000        1.5372213977692302       0.86695883670010243     
   2.7000000000000002        1.5479703884477427       0.88082958158423930     
   2.8999999999999999        1.3849167700940059       0.86443074686484733     
   3.1000000000000001        1.3708918887859074       0.89578638234392782     
   3.3000000000000003        1.6402728913994182       0.98941321365432744     
   3.5000000000000000        1.7395789124518051        1.0803760967786835     
   3.7000000000000002        1.7239447335047617        1.1158707011129172     
   3.9000000000000004        1.6614788329072812        1.1479686956621045     
   4.1000000000000005        1.7596915830047064        1.2542593776517306     
   4.2999999999999998        2.2223838201697386        1.4435404126524398     
   4.5000000000000000        2.3438931785612085        1.6375996210078605     
   4.7000000000000002        2.3348432536307713        1.7592678270120823     
   4.9000000000000004        2.4305776992515038        1.8402185097714372     
   5.1000000000000005        2.4500843074440399        1.9461951185160569     
   5.2999999999999998        2.6864279121252941        2.1043490963612066     
   5.5000000000000000        3.1245986835175743        2.2901270329194285     
   5.7000000000000002        3.0043022312759118        2.4452301042912477     
   5.9000000000000004        3.1760931052160797        2.5723553657011373     
   6.1000000000000005        3.2439447703119462        2.7417092502155227     
   6.3000000000000007        3.7429644817449268        2.9777971013528162     
   6.5000000000000000        3.9014082966012453        3.2125896582641515     
   6.7000000000000002        4.0093640953191727        3.3721765506963695     
   6.9000000000000004        4.0861939700480221        3.4865749017999632     
   7.1000000000000005        4.1707493766193480        3.6148329422674439     
   7.3000000000000007        4.4610050199249667        3.7701835649619926     
   7.5000000000000000        4.5936082948177699        3.9136977228815595     
   7.7000000000000002        4.5577017673869502        4.0131965627796102     
   7.9000000000000004        4.6378900275292185        4.1101025660540493     
   8.0999999999999996        4.8776508345662766        4.2624318216226644     
   8.3000000000000007        5.0932488636514908        4.4759666678666594     
   8.5000000000000000        5.5323352549289684        4.6973655151337077     
   8.7000000000000011        5.4721207059377193        4.8547895520752355     
   8.9000000000000004        5.4931336760032909        4.9609876406900479     
   9.0999999999999996        5.6361974890215070        5.0941248447334093     
   9.3000000000000007        5.9394548272006844        5.2835172709548921     
   9.5000000000000000        6.2223311389119615        5.4892671865268738     
   9.7000000000000011        6.2529293521186329        5.6611267721000438     
   9.9000000000000004        6.3763938739659149        5.8163754830204351     
   10.100000000000000        6.5866132646989648        6.0075787839724288     
   10.300000000000001        7.0243049988875459        6.2484444259322487     
   10.500000000000000        7.1960733883750354        6.5041672599977787     
   10.700000000000001        7.3551447214246295        6.7353106455467682     
   10.900000000000000        7.5337405006972560        6.9539812881890430     
   11.100000000000001        7.8535168714119692        7.2092260235115084     
   11.300000000000001        8.3288554527632090        7.5207721697557943     
   11.500000000000000        8.6007754207633891        7.8474682088204961     
   11.700000000000001        8.7362150248701553        8.1396413296979713     
   11.900000000000000        9.1279747558723301        8.4158493824009213     
   12.100000000000001        9.3727416585384091        8.7359676948670799     
   12.300000000000001        10.056059657910547        9.1355039384935370     
   12.500000000000000        10.517548125992567        9.5962913795137119     
   12.700000000000001        10.894045159322133        10.039075654618836     
   12.900000000000000        11.025298153039708        10.398597512724074     
   13.100000000000001        11.405388711620756        10.720696486247970     
   13.300000000000001        11.930387957996262        11.057627813513912     
   13.500000000000000        12.082324179436357        11.373108540233936     
   13.700000000000001        12.293534070431928        11.612063175136251     
   13.900000000000000        12.362303369713796        11.789048760641659     
   14.100000000000001        12.594630983694980        11.969051003145440     
   14.300000000000001        12.827345809749440        12.176132832155675     
   14.500000000000000        13.112809635470176        12.324987013575438     
   14.700000000000001        13.044744139035572        12.304558637020255     
   14.900000000000000        12.679473684752152        12.198603531041107     
   15.100000000000001        12.678121074128972        12.149958947129312     
   15.300000000000001        12.753750362414136        12.173904306664388     
   15.500000000000000        12.954729216044802        12.168323430950348     
   15.700000000000001        12.767171200834230        12.025450784412017     
   15.900000000000000        12.443023334307512        11.795773288690437     
   16.100000000000001        12.163306918305187        11.573367495963208     
   16.300000000000001        12.089737674479753        11.363999782313288     
   16.500000000000000        11.780525483379936        11.121058434760686     
   16.699999999999999        11.645144977844588        10.834600963518056     
   16.900000000000002        11.136083023102387        10.583280591225460     
   17.100000000000001        10.908741483272181        10.432128191265864     
   17.300000000000001        10.979849606680595        10.332988646663187     
   17.500000000000000        10.974813554119324        10.134412896688392     
   17.699999999999999        10.631639882854508        9.7929613115023155     
   17.900000000000002        10.182558658621325        9.4581891336881050     
   18.100000000000001        9.6568072882415201        9.2407794014758338     
   18.300000000000001        9.7002630167714461        9.1345251770587943     
   18.500000000000000        9.7658581024250211        9.0452199539712517     
   18.699999999999999        9.5929649606138465        8.8985465832865067     
   18.900000000000002        9.2336297755707495        8.7445729461582964     
   19.100000000000001        9.2109155676246885        8.6489094485295333     
   19.300000000000001        9.2048840548148831        8.5955642045421303     
   19.500000000000000        9.2359254679856786        8.5131327484289834     
   19.699999999999999        9.0251053391429767        8.3711667324796082     
   19.900000000000002        8.7993801818741897        8.2310807961569790     
   20.100000000000001        8.6095253907438565        8.1642980184488003     
   20.300000000000001        8.7298836083320364        8.1729044472406649     
   20.500000000000000        8.9861512108099646        8.1531528023974644     
   20.700000000000003        8.8620571782306854        8.0240285978904460     
   20.900000000000002        7.9570386814309266        7.9474510582944546     
